verdict_1,verdict_2,domain,source
תפ_21162-10-19,תפ_22062-04-13,drugs,internal_corrected
תפ_19902-12-16,תפ_54648-02-17,drugs,external_cocite + internal_corrected
תפ_40063-03-18,תפ_44843-01-19,drugs,internal_corrected
תפ_51797-01-21,תפ_69612-01-23,drugs,external_cocite + internal_corrected
תפ_45156-04-15,תפ_46967-02-21,drugs,internal_corrected
תפ_41783-12-17,תפ_51933-05-12,drugs,internal_corrected
תפ_13289-03-15,תפ_21280-11-18,drugs,internal_corrected
תפ_36431-04-15,תפ_44336-03-19,drugs,internal_corrected
תפ_26620-12-16,תפ_67473-10-21,drugs,internal_corrected
תפ_42712-02-12,תפ_45644-11-22,drugs,internal_corrected
תפ_47757-02-18,תפ_52567-05-23,drugs,internal_corrected
תפ_29216-07-16,תפ_60394-12-12,drugs,internal_corrected
תפ_52781-10-18,תפ_56285-05-24,drugs,internal_corrected
תפ_45433-09-17,תפ_8988-11-22,drugs,internal_corrected
תפ_45156-04-15,תפ_69278-05-18,drugs,internal_corrected
תפ_32174-07-20,תפ_60394-12-12,drugs,internal_corrected
תפ_1108-05-15,תפ_26792-04-16,drugs,internal_corrected
תפ_3766-09-21,תפ_43983-05-19,drugs,internal_corrected
תפ_27593-03-13,תפ_46967-02-21,drugs,internal_corrected
תפ_16759-07-17,תפ_70627-11-17,drugs,external_cocite + internal_corrected
תפ_27475-05-21,תפ_54176-01-13,drugs,internal_corrected
תפ_44336-03-19,תפ_54072-05-16,drugs,internal_corrected
תפ_23338-07-20,תפ_44604-11-22,drugs,internal_corrected
עפ_6029-03,תפ_39299-11-18,drugs,internal_corrected
תפ_1197-11-21,תפ_5726-02-16,drugs,internal_corrected
תפ_1094-05-15,תפ_39193-12-15,weapon,internal_corrected
תפ_34792-10-18,תפ_5687-03-23,drugs,internal_corrected
תפ_10108-11-21,תפ_39299-11-18,drugs,internal_corrected
תפ_2275-06-17,תפ_27475-05-21,drugs,internal_corrected
תפ_429-03-17,תפ_42974-11-12,drugs,internal_corrected
תפ_39589-07-13,תפ_59541-10-18,drugs,internal_corrected
תפ_37850-05-17,תפ_39491-09-17,drugs,internal_corrected
תפ_34752-02-21,תפ_65884-10-13,drugs,internal_corrected
תפ_33697-12-18,תפ_4911-12-16,drugs,internal_corrected
תפ_27475-05-21,תפ_7154-12-16,drugs,internal_corrected
תפ_38176-10-14,תפ_47304-02-18,drugs,internal_corrected
תפ_12158-04-23,תפ_21280-11-18,drugs,internal_corrected
תפ_18320-05-19,תפ_67029-11-18,drugs,internal_corrected
תפ_15963-02-13,תפ_46786-01-23,drugs,internal_corrected
תפ_43084-09-20,תפ_58167-11-10,drugs,internal_corrected
תפ_26032-04-14,תפ_39491-09-17,drugs,internal_corrected
תפ_25150-08-23,תפ_33125-01-14,drugs,internal_corrected
תפ_1197-11-21,תפ_41783-12-17,drugs,internal_corrected
תפ_542-12-12,תפ_65292-07-23,drugs,internal_corrected
תפ_46786-01-23,תפ_52552-05-20,drugs,internal_corrected
תפ_26079-01-20,תפ_27735-02-21,drugs,internal_corrected
תפ_36801-10-22,תפ_64041-02-19,drugs,internal_corrected
תפ_27593-03-13,תפ_5911-11-16,drugs,internal_corrected
תפ_52963-12-20,תפ_59619-10-20,drugs,internal_corrected
תפ_40055-03-18,תפ_49055-02-18,drugs,internal_corrected
תפ_27683-01-21,תפ_28157-02-23,drugs,internal_corrected
תפ_54026-01-20,תפ_70374-11-20,drugs,internal_corrected
תפ_26839-11-16,תפ_40239-09-17,drugs,internal_corrected
תפ_1264-05-17,תפ_1276-05-15,drugs,internal_corrected
תפ_34053-04-18,תפ_35074-05-17,drugs,internal_corrected
תפ_4606-08-20,תפ_50729-04-21,drugs,internal_corrected
תפ_16389-10-13,תפ_33666-05-15,drugs,internal_corrected
תפ_30867-06-22,תפ_7520-02-24,weapon,internal_corrected
תפ_43982-06-17,תפ_542-12-12,drugs,internal_corrected
תפ_371-10-15,תפ_64845-06-16,weapon,internal_corrected
תפ_10316-06-13,תפ_43875-08-17,drugs,internal_corrected
תפ_15963-02-13,תפ_25934-06-19,drugs,internal_corrected
תפ_10139-03-21,תפ_24514-09-15,drugs,internal_corrected
תפ_30003-03-22,תפ_40892-01-24,drugs,internal_corrected
תפ_52417-01-13,תפ_5649-09-21,drugs,internal_corrected
תפ_25458-11-18,תפ_57910-06-24,drugs,internal_corrected
תפ_14963-02-23,תפ_39308-05-15,drugs,internal_corrected
תפ_24278-11-22,תפ_64232-11-22,drugs,internal_corrected
תפ_16958-01-14,תפ_8843-02-15,drugs,internal_corrected
תפ_19985-04-14,תפ_21384-01-23,drugs,internal_corrected
תפ_39936-04-12,תפ_59971-01-17,drugs,internal_corrected
תפ_1108-05-15,תפ_45433-09-17,drugs,internal_corrected
תפ_21605-07-13,תפ_39424-11-22,drugs,internal_corrected
תפ_34053-04-18,תפ_67029-11-18,drugs,internal_corrected
תפ_22679-09-16,תפ_49932-08-21,drugs,internal_corrected
תפ_21355-08-18,תפ_429-03-17,drugs,internal_corrected
תפ_19883-06-19,תפ_54179-09-14,drugs,internal_corrected
תפ_34752-02-21,תפ_6749-09-22,drugs,internal_corrected
תפ_1463-04-19,תפ_38531-11-18,drugs,internal_corrected
תפ_14578-04-19,תפ_5726-02-16,drugs,internal_corrected
תפ_44877-06-13,תפ_7091-03-19,drugs,internal_corrected
תפ_24154-01-12,תפ_37764-03-21,drugs,internal_corrected
תפ_29520-01-21,תפ_55496-07-13,drugs,internal_corrected
תפ_10150-06-13,תפ_52145-01-20,drugs,internal_corrected
תפ_19902-12-16,תפ_27992-01-24,drugs,internal_corrected
תפ_18218-11-19,תפ_51036-08-15,drugs,internal_corrected
תפ_17021-03-13,תפ_49932-08-21,drugs,internal_corrected
תפ_25537-07-24,תפ_52882-04-15,drugs,internal_corrected
תפ_31579-08-23,תפ_60295-03-22,drugs,internal_corrected
תפ_18846-06-20,תפ_9369-01-13,drugs,internal_corrected
תפ_12158-04-23,תפ_4632-02-22,drugs,internal_corrected
עפ_6029-03,תפ_16020-10-22,drugs,internal_corrected
תפ_1136-11-21,תפ_4730-11-21,drugs,internal_corrected
תפ_47874-04-19,תפ_53127-06-16,drugs,internal_corrected
תפ_28736-03-20,תפ_54723-06-22,drugs,internal_corrected
תפ_4658-07-22,תפ_60015-05-22,drugs,internal_corrected
תפ_56691-03-21,תפ_7420-05-19,drugs,internal_corrected
תפ_11786-06-16,תפ_49591-09-23,weapon,internal_corrected
תפ_25146-11-12,תפ_60914-01-14,drugs,internal_corrected
תפ_16389-10-13,תפ_20484-05-16,drugs,internal_corrected
תפ_23774-03-17,תפ_74742-06-20,drugs,internal_corrected
תפ_47874-04-19,תפ_50079-03-13,drugs,internal_corrected
תפ_2791-06-18,תפ_30615-08-19,drugs,internal_corrected
תפ_4730-11-21,תפ_73367-01-19,drugs,internal_corrected
תפ_43875-08-17,תפ_54487-02-16,drugs,internal_corrected
תפ_24278-11-22,תפ_46735-02-20,drugs,internal_corrected
תפ_2599-09-17,תפ_39299-11-18,drugs,external_cocite + internal_corrected
תפ_2275-06-17,תפ_4911-12-16,drugs,internal_corrected
תפ_16759-07-17,תפ_36033-05-22,drugs,internal_corrected
תפ_28288-11-15,תפ_53219-03-14,drugs,internal_corrected
עפ_6029-03,תפ_41783-12-17,drugs,internal_corrected
תפ_701-12-16,תפ_76300-05-23,drugs,internal_corrected
תפ_1788-06-17,תפ_60454-06-16,drugs,internal_corrected
תפ_19505-01-18,תפ_53298-06-20,drugs,internal_corrected
תפ_39019-05-15,תפ_54036-06-19,drugs,internal_corrected
תפ_15868-04-16,תפ_40063-03-18,drugs,internal_corrected
תפ_12130-05-22,תפ_59009-05-21,drugs,internal_corrected
תפ_38176-10-14,תפ_39034-01-18,drugs,internal_corrected
תפ_12699-03-18,תפ_25835-05-18,drugs,internal_corrected
תפ_1681-12-15,תפ_54176-01-13,drugs,internal_corrected
תפ_35326-09-23,תפ_38471-05-24,weapon,internal_corrected
תפ_46914-06-18,תפ_7926-08-19,drugs,internal_corrected
תפ_30717-01-19,תפ_32817-12-14,drugs,internal_corrected
תפ_32895-05-22,תפ_737-10-13,drugs,internal_corrected
תפ_30003-03-22,תפ_49055-02-18,drugs,internal_corrected
תפ_44015-11-21,תפ_7414-01-15,drugs,internal_corrected
תפ_23142-09-14,תפ_4760-10-18,drugs,internal_corrected
תפ_27295-12-17,תפ_66306-03-19,drugs,internal_corrected
תפ_40892-01-24,תפ_899-04-18,drugs,internal_corrected
תפ_32895-05-22,תפ_39299-11-18,drugs,internal_corrected
תפ_59009-05-21,תפ_7154-12-16,drugs,internal_corrected
תפ_12480-04-16,תפ_17941-11-18,weapon,internal_corrected
תפ_542-12-12,תפ_9380-03-21,drugs,internal_corrected
תפ_15868-04-16,תפ_327-04-17,drugs,internal_corrected
תפ_46221-08-23,תפ_60380-03-22,drugs,internal_corrected
תפ_305-12-12,תפ_9380-03-21,drugs,internal_corrected
תפ_61962-06-20,תפ_8483-03-16,drugs,internal_corrected
תפ_3867-05-14,תפ_42974-11-12,drugs,internal_corrected
תפ_24154-01-12,תפ_5726-02-16,drugs,internal_corrected
תפ_305-12-12,תפ_39308-05-15,drugs,internal_corrected
תפ_49293-04-21,תפ_6788-06-16,drugs,internal_corrected
תפ_12143-06-20,תפ_19985-04-14,drugs,internal_corrected
תפ_1363-04-22,תפ_3106-09-24,weapon,internal_corrected
תפ_1788-06-17,תפ_39019-05-15,drugs,internal_corrected
תפ_305-12-12,תפ_35568-01-23,drugs,internal_corrected
תפ_5649-09-21,תפ_60295-03-22,drugs,internal_corrected
תפ_33024-01-18,תפ_49055-02-18,drugs,internal_corrected
תפ_39214-12-15,תפ_44279-06-21,drugs,internal_corrected
תפ_46173-08-15,תפ_47874-04-19,drugs,internal_corrected
תפ_44336-03-19,תפ_65884-10-13,drugs,internal_corrected
תפ_19965-05-12,תפ_49055-02-18,drugs,internal_corrected
תפ_30197-04-17,תפ_49625-04-17,drugs,internal_corrected
תפ_29520-01-21,תפ_58944-08-21,drugs,internal_corrected
תפ_45433-09-17,תפ_52417-01-13,drugs,internal_corrected
תפ_42712-02-12,תפ_4760-10-18,drugs,internal_corrected
תפ_16540-08-21,תפ_33658-01-18,drugs,external_cocite + internal_corrected
תפ_46173-08-15,תפ_48479-07-22,drugs,internal_corrected
תפ_60295-03-22,תפ_737-10-13,drugs,internal_corrected
תפ_10603-12-18,תפ_45199-01-22,drugs,external_cocite + internal_corrected
תפ_41783-12-17,תפ_53127-06-16,drugs,external_cocite + internal_corrected
תפ_34053-04-18,תפ_7091-03-19,drugs,internal_corrected
תפ_21503-07-23,תפ_54176-01-13,drugs,internal_corrected
תפ_20451-09-20,תפ_68697-07-20,weapon,internal_corrected
תפ_24514-09-15,תפ_42253-12-23,drugs,external_cocite + internal_corrected
תפ_20967-02-14,תפ_22611-02-17,drugs,internal_corrected
תפ_43983-05-19,תפ_5726-02-16,drugs,internal_corrected
תפ_31579-08-23,תפ_52417-01-13,drugs,internal_corrected
תפ_32817-12-14,תפ_3618-03-23,drugs,internal_corrected
תפ_39019-05-15,תפ_64232-11-22,drugs,internal_corrected
תפ_2200-02-18,תפ_42806-07-18,drugs,external_cocite + internal_corrected
תפ_14553-12-23,תפ_58237-07-21,drugs,internal_corrected
תפ_44015-11-21,תפ_7154-12-16,drugs,internal_corrected
תפ_16969-03-15,תפ_53298-06-20,drugs,internal_corrected
תפ_50079-03-13,תפ_542-12-12,drugs,internal_corrected
תפ_33475-10-17,תפ_57341-02-23,drugs,internal_corrected
תפ_41968-09-17,תפ_48352-05-15,drugs,external_cocite + internal_corrected
תפ_4878-05-23,תפ_65068-11-22,drugs,external_cocite + internal_corrected
תפ_16389-10-13,תפ_24278-11-22,drugs,internal_corrected
תפ_1057-05-15,תפ_52552-05-20,drugs,internal_corrected
תפ_36267-12-23,תפ_54807-01-21,weapon,internal_corrected
תפ_37551-01-16,תפ_39491-09-17,drugs,internal_corrected
תפ_13236-03-18,תפ_23408-05-15,drugs,internal_corrected
תפ_52882-04-15,תפ_55331-06-21,drugs,internal_corrected
תפ_46548-03-17,תפ_68700-11-18,drugs,internal_corrected
תפ_42164-10-19,תפ_67029-11-18,drugs,internal_corrected
תפ_39308-05-15,תפ_65292-07-23,drugs,internal_corrected
תפ_43978-02-21,תפ_73620-12-18,drugs,internal_corrected
תפ_12111-12-12,תפ_54732-03-18,drugs,internal_corrected
תפ_30169-09-16,תפ_61617-11-16,drugs,internal_corrected
תפ_23454-02-17,תפ_46786-01-23,drugs,internal_corrected
תפ_54072-05-16,תפ_7154-12-16,drugs,internal_corrected
תפ_39699-03-13,תפ_43167-10-12,drugs,external_cocite + internal_corrected
תפ_13935-05-24,תפ_27683-01-21,drugs,internal_corrected
פלא_267189-16,תפ_36328-09-15,weapon,internal_corrected
תפ_27103-01-18,תפ_49625-04-17,drugs,internal_corrected
תפ_26685-11-18,תפ_36801-10-22,drugs,internal_corrected
תפ_1108-05-15,תפ_3526-04-21,drugs,internal_corrected
תפ_21291-04-23,תפ_39936-04-12,drugs,internal_corrected
תפ_15963-02-13,תפ_40239-09-17,drugs,internal_corrected
תפ_20469-11-15,תפ_27103-01-18,drugs,internal_corrected
תפ_45156-04-15,תפ_62794-11-21,drugs,internal_corrected
תפ_20414-08-12,תפ_45156-04-15,drugs,internal_corrected
תפ_13236-03-18,תפ_17415-10-21,drugs,internal_corrected
תפ_41728-10-23,תפ_44826-05-13,weapon,internal_corrected
תפ_15747-08-22,תפ_54072-05-16,drugs,internal_corrected
תפ_40055-03-18,תפ_43167-10-12,drugs,internal_corrected
תפ_36267-12-23,תפ_55185-02-20,weapon,internal_corrected
תפ_26357-10-15,תפ_3766-09-21,drugs,internal_corrected
תפ_305-12-12,תפ_43982-06-17,drugs,internal_corrected
תפ_27103-01-18,תפ_9216-06-20,drugs,internal_corrected
תפ_20534-02-12,תפ_23454-02-17,drugs,internal_corrected
תפ_17021-03-13,תפ_30197-04-17,drugs,internal_corrected
תפ_2599-09-17,תפ_55496-07-13,drugs,internal_corrected
תפ_26839-11-16,תפ_44877-06-13,drugs,internal_corrected
תפ_21605-07-13,תפ_54176-01-13,drugs,internal_corrected
תפ_38176-10-14,תפ_63696-02-18,drugs,internal_corrected
תפ_20484-05-16,תפ_44279-06-21,drugs,internal_corrected
תפ_31579-08-23,תפ_52567-05-23,drugs,internal_corrected
תפ_20513-06-20,תפ_39019-05-15,drugs,internal_corrected
תפ_41189-09-15,תפ_64232-11-22,drugs,internal_corrected
תפ_47304-02-18,תפ_54072-05-16,drugs,internal_corrected
תפ_45098-05-24,תפ_58061-02-19,weapon,internal_corrected
תפ_36827-11-15,תפ_71059-03-19,drugs,internal_corrected
תפ_43394-11-19,תפ_69612-01-23,drugs,internal_corrected
תפ_49845-03-24,תפ_52789-09-22,weapon,external_cocite + internal_corrected
תפ_7430-02-18,תפ_9216-06-20,drugs,internal_corrected
תפ_52882-04-15,תפ_8633-04-15,drugs,internal_corrected
תפ_14963-02-23,תפ_737-10-13,drugs,internal_corrected
תפ_21339-07-21,תפ_60394-12-12,drugs,internal_corrected
תפ_59602-07-15,תפ_61718-10-21,drugs,internal_corrected
תפ_10108-11-21,תפ_24154-01-12,drugs,internal_corrected
תפ_54487-02-16,תפ_5775-02-18,drugs,internal_corrected
תפ_15253-08-18,תפ_39587-11-22,drugs,internal_corrected
תפ_29566-01-22,תפ_6832-11-23,weapon,internal_corrected
תפ_21605-07-13,תפ_3667-07-15,drugs,internal_corrected
תפ_4435-07-19,תפ_58944-08-21,drugs,external_cocite + internal_corrected
תפ_18163-03-15,תפ_4911-12-16,drugs,internal_corrected
תפ_18163-03-15,תפ_41783-12-17,drugs,internal_corrected
תפ_12708-04-14,תפ_49244-01-22,drugs,internal_corrected
תפ_16389-10-13,תפ_3618-03-23,drugs,internal_corrected
תפ_21605-07-13,תפ_38531-11-18,drugs,internal_corrected
תפ_69281-11-20,תפ_8843-02-15,drugs,internal_corrected
תפ_15253-08-18,תפ_20414-08-12,drugs,internal_corrected
תפ_16406-07-22,תפ_40639-10-17,drugs,internal_corrected
תפ_1108-05-15,תפ_21280-11-18,drugs,internal_corrected
תפ_26792-04-16,תפ_31628-07-15,drugs,internal_corrected
תפ_1136-11-21,תפ_2275-06-17,drugs,internal_corrected
תפ_10108-11-21,תפ_73367-01-19,drugs,internal_corrected
תפ_305-12-12,תפ_49244-01-22,drugs,internal_corrected
תפ_18320-05-19,תפ_39019-05-15,drugs,internal_corrected
תפ_37764-03-21,תפ_69865-03-18,drugs,internal_corrected
תפ_16723-07-14,תפ_34668-04-22,drugs,internal_corrected
תפ_25332-01-18,תפ_30717-01-19,drugs,internal_corrected
תפ_52417-01-13,תפ_66982-09-16,drugs,internal_corrected
תפ_15963-02-13,תפ_62573-05-18,drugs,internal_corrected
תפ_30003-03-22,תפ_52552-05-20,drugs,internal_corrected
תפ_14488-04-19,תפ_1870-04-16,drugs,internal_corrected
תפ_15457-09-18,תפ_37634-03-15,drugs,internal_corrected
תפ_20354-10-21,תפ_65386-09-19,drugs,internal_corrected
תפ_19965-05-12,תפ_47757-02-18,drugs,internal_corrected
תפ_4760-10-18,תפ_5687-03-23,drugs,internal_corrected
תפ_18510-10-14,תפ_51123-01-12,drugs,external_cocite + internal_corrected
תפ_42712-02-12,תפ_64041-02-19,drugs,internal_corrected
תפ_12708-04-14,תפ_57425-01-22,drugs,internal_corrected
תפ_44843-01-19,תפ_5726-02-16,drugs,internal_corrected
תפ_35389-01-21,תפק_11489-02-23,drugs,internal_corrected
תפ_13236-03-18,תפ_31276-05-19,drugs,internal_corrected
תפ_49808-06-16,תפ_50082-03-16,drugs,internal_corrected
תפ_31892-08-21,תפ_37744-04-21,drugs,internal_corrected
תפ_3001-08-12,תפ_35639-06-16,drugs,internal_corrected
תפ_31628-07-15,תפ_49244-01-22,drugs,internal_corrected
תפ_39034-01-18,תפ_50105-10-12,drugs,internal_corrected
תפ_18320-05-19,תפ_39214-12-15,drugs,internal_corrected
תפ_49034-02-19,תפ_49510-11-23,drugs,internal_corrected
תפ_15668-04-14,תפ_48152-02-20,drugs,internal_corrected
תפ_22679-09-16,תפ_65884-10-13,drugs,internal_corrected
תפ_12480-04-16,תפ_57474-07-15,weapon,internal_corrected
תפ_11608-07-16,תפ_30615-08-19,drugs,internal_corrected
תפ_66889-01-22,תפ_9369-01-13,drugs,internal_corrected
תפ_13236-03-18,תפ_21162-10-19,drugs,internal_corrected
תפ_39034-01-18,תפ_52552-05-20,drugs,internal_corrected
תפ_17891-03-14,תפ_29671-12-13,weapon,internal_corrected
תפ_45095-04-16,תפ_54615-03-16,weapon,internal_corrected
תפ_29216-07-16,תפ_64232-11-22,drugs,internal_corrected
תפ_26565-12-20,תפ_68697-07-20,weapon,internal_corrected
תפ_32895-05-22,תפ_7154-12-16,drugs,internal_corrected
תפ_13793-08-15,תפ_17410-08-13,drugs,internal_corrected
תפ_1197-11-21,תפ_34752-02-21,drugs,internal_corrected
תפ_26839-11-16,תפ_32895-05-22,drugs,internal_corrected
תפ_34366-04-24,תפ_37506-04-24,weapon,internal_corrected
תפ_13236-03-18,תפ_5391-02-20,drugs,internal_corrected
תפ_12158-04-23,תפ_18163-03-15,drugs,internal_corrected
תפ_26928-08-19,תפ_27475-05-21,drugs,external_cocite + internal_corrected
תפ_39299-11-18,תפ_63696-02-18,drugs,internal_corrected
תפ_29216-07-16,תפ_42712-02-12,drugs,internal_corrected
תפ_35639-06-16,תפ_6660-07-15,drugs,internal_corrected
תפ_1094-05-15,תפ_17474-08-14,weapon,external_cocite + internal_corrected
תפ_13236-03-18,תפ_35202-10-15,drugs,internal_corrected
תפ_39936-04-12,תפ_64041-02-19,drugs,internal_corrected
תפ_3618-03-23,תפ_55287-10-23,drugs,internal_corrected
תפ_1136-11-21,תפ_5496-11-20,drugs,internal_corrected
תפ_15253-08-18,תפ_5687-03-23,drugs,internal_corrected
תפ_15425-02-14,תפ_30278-05-12,drugs,internal_corrected
תפ_10150-06-13,תפ_55287-10-23,drugs,internal_corrected
תפ_20484-05-16,תפ_49932-08-21,drugs,external_cocite + internal_corrected
תפ_14963-02-23,תפ_39936-04-12,drugs,internal_corrected
תפ_47396-07-19,תפ_47753-11-14,drugs,internal_corrected
תפ_1136-11-21,תפ_59971-01-17,drugs,internal_corrected
תפ_57707-05-20,תפ_59004-08-23,weapon,internal_corrected
תפ_30003-03-22,תפ_60380-03-22,drugs,external_cocite + internal_corrected
תפ_13289-03-15,תפ_45433-09-17,drugs,internal_corrected
תפ_58591-08-18,תפ_9675-11-17,drugs,internal_corrected
תפ_27021-01-14,תפ_44843-01-19,drugs,internal_corrected
תפ_45156-04-15,תפ_5726-02-16,drugs,internal_corrected
תפ_35208-03-22,תפ_49808-06-16,drugs,internal_corrected
תפ_36469-02-12,תפ_47396-07-19,drugs,internal_corrected
תפ_13194-11-18,תפ_33024-01-18,drugs,internal_corrected
תפ_32174-07-20,תפ_6788-06-16,drugs,internal_corrected
תפ_26685-11-18,תפ_5775-02-18,drugs,internal_corrected
תפ_31236-09-14,תפ_40082-02-22,drugs,internal_corrected
תפ_26357-10-15,תפ_42712-02-12,drugs,internal_corrected
תפ_21339-07-21,תפ_809-09-18,drugs,internal_corrected
תפ_43983-05-19,תפ_51886-02-24,drugs,internal_corrected
תפ_3766-09-21,תפ_63696-02-18,drugs,internal_corrected
תפ_44336-03-19,תפ_50079-03-13,drugs,internal_corrected
תפ_34792-10-18,תפ_542-12-12,drugs,internal_corrected
תפ_21162-10-19,תפ_7091-03-19,drugs,internal_corrected
תפ_1491-03-23,תפ_70374-11-20,drugs,internal_corrected
תפ_20414-08-12,תפ_43084-09-20,drugs,internal_corrected
תפ_18320-05-19,תפ_20534-02-12,drugs,internal_corrected
תפ_26357-10-15,תפ_8633-04-15,drugs,internal_corrected
תפ_20484-05-16,תפ_52165-12-17,drugs,internal_corrected
תפ_44877-06-13,תפ_64041-02-19,drugs,internal_corrected
תפ_14825-04-13,תפ_33666-05-15,drugs,internal_corrected
תפ_25009-02-23,תפ_58852-03-21,weapon,external_cocite + internal_corrected
תפ_34974-01-12,תפ_44877-06-13,drugs,internal_corrected
